City,Place ID,Clinic Name,Author,Rating,Text,Time,Relative Time,DGUID,CTUID
Mississauga,ChIJxwHnyYFHK4gRcKQwDRpvvoI,NYK Cosmetic Clinic & Physiotherapy,Rakhshanda,5,"I have been a loyal customer of NYK Cosmetics for some time now, and I must say, their customer service is truly exceptional. The facials they provide leave a lasting impression with their remarkable effects. I recently had the pleasure of experiencing Laresa's straightening services, and I must admit, she is truly amazing. Her professionalism and polite demeanor made the experience even more enjoyable. Additionally, I found Noushi to be incredibly professional and helpful; her honest advice always ensures the best outcomes. Without hesitation, I wholeheartedly recommend their services to anyone seeking top-notch beauty treatments.",1708306154,a year ago,2021S05075350512.00,5350512.00
Mississauga,ChIJMzocvRE4K4gRg5HY6eu7Aek,Rapharehab Etobicoke Physiotherapy Etobicoke | Physiotherapy clinic in Etobicoke,Sepideh Meshkinkiya,5,"This physiotherapy clinic has an excellent rate. I would give them even more than 5 stars if I could. I had neck and back injuries, and I can already see the improvement. Dhanya is patient and explains everything to me in detail. She also pays close attention to details and genuinely cares about her clients. I highly recommend them.",1756483870,a month ago,2021S05075350220.00,5350220.00
Mississauga,ChIJMzocvRE4K4gRg5HY6eu7Aek,Rapharehab Etobicoke Physiotherapy Etobicoke | Physiotherapy clinic in Etobicoke,Ravina S,5,"I have been visiting Physiotherapist Dhanya regularly for my neck pain, and she has been an incredible help. Not only has she treated and resolved the issue, but she has also provided me with simple and effective exercises to maintain progress and prevent the pain from returning. She is professional, knowledgeable, and very attentive to her patients’ needs. I truly appreciate her care and would highly recommend her to anyone looking for a skilled physiotherapist.",1755556785,a month ago,2021S05075350220.00,5350220.00
Mississauga,ChIJMzocvRE4K4gRg5HY6eu7Aek,Rapharehab Etobicoke Physiotherapy Etobicoke | Physiotherapy clinic in Etobicoke,Aleksandra Papic,5,"After a severe sciatica flare up, physiotherapist Dhanya Prashant was able to get me fully recovered within a few sessions! This was the fastest recovery time I had ever experienced, and I am incredibly grateful for the diligent and thorough follow up and long term management plan she put together for me. I highly recommend this clinic, the end to end experience was incredibly positive.",1757558760,2 weeks ago,2021S05075350220.00,5350220.00
Mississauga,ChIJMzocvRE4K4gRg5HY6eu7Aek,Rapharehab Etobicoke Physiotherapy Etobicoke | Physiotherapy clinic in Etobicoke,Ali Ghavanini,5,"I rate this physiotherapy as excellent.  I have shoulder injury and I was suffering.  I came to this office and from day one i saw improvement.
Dhanya Prashant is my physiotherapist.  She is patient and explains everything to me in details and gets me involved in the treatment.  She also pays attention to details and cares about clients.  5 star place in my opinion",1756341348,a month ago,2021S05075350220.00,5350220.00
Mississauga,ChIJMzocvRE4K4gRg5HY6eu7Aek,Rapharehab Etobicoke Physiotherapy Etobicoke | Physiotherapy clinic in Etobicoke,Lajanthy Ramesh,5,"I had a fantastic experience at Rapha Rehab. The staff are incredibly professional, attentive, and genuinely caring. The therapists took the time to understand my specific needs and developed a personalized treatment plan that helped me recover quickly. The facility is clean, welcoming, and equipped with the latest equipment. I highly recommend this center to anyone looking for excellent rehabilitation and physiotherapy services!",1731376607,10 months ago,2021S05075350220.00,5350220.00
Mississauga,ChIJAytR501BK4gRX61wnLE5-II,Oneness Massage and Physiotherapy,Donna R,5,"My review is for the quality of massage. I highly recommend Liezel. She is amazing.  She listens to your needs and is respectful. I look forward to my next massage. This is not a spa and is definitely more clinical as as it should be. The massage is in a private room with a lovely ambiance.

I have not used the physiotherapy services here, but will shortly. I like the online booking tool and reminders.",1747403550,4 months ago,2021S05075350516.08,5350516.08
Mississauga,ChIJAytR501BK4gRX61wnLE5-II,Oneness Massage and Physiotherapy,CS Y,5,"Been going here for 7 years and have always left rejuvenated. My family and I have gone for acupuncture and massage therapy and physiotherapy for long term pain for tennis elbow, sciatica and plantar fasciitis. David and his staff are attentive and able to book you in based on urgency and address concerns effectively.  Prices are comparative to other clinics we’ve attended.  Would recommend trying their services.",1740237871,7 months ago,2021S05075350516.08,5350516.08
Mississauga,ChIJAytR501BK4gRX61wnLE5-II,Oneness Massage and Physiotherapy,M K,5,"10/10 recommend, and I've been coming for 5+ years! At first, I tried it out because of proximity, but now I'm so glad it's close by, because it's worth the drive over!

Reasons why I highly recommend:
- clinic is simple and clean
- plenty of free parking space in the plaza
- Oneness charges your insurance directly, so no need to pay for reimbursement
- washroom available if need be
- calls you the day before to confirm your appointment, so you never forget/miss it
- always super accommodating with your appointments (I knew I would be a few minutes late today, and when I let David know, he pushed my session by 15 minutes - thank you!)

I book Marina Pak as my RMT and she's always in tune to your needs and check in with you throughout the session to make sure you're comfortable and doing okay. She applies the perfect amount of pressure and I always come out feeling more refreshed and rejuvenated than before! When I expressed pain in my lower back, she gave me some printouts to stretching and building my core and glutes to support my lower back and they helped tremendously!

Oneness now offers fascial stretch therapy, which is like yoga, but the RMTs help you stretch while you keep your workout clothes on, and it's the greatest thing (also covered under insurance). Definitely give it a try to feel like you're walking on clouds afterwards!

I've tried other RMT clinics around Mississauga out of curiosity, but I always resort back to Oneness because of their fair pricing and how well they deliver on your paid time. Thank you, Oneness! Looking forward to my next session with you.",1742848697,6 months ago,2021S05075350516.08,5350516.08
Mississauga,ChIJAytR501BK4gRX61wnLE5-II,Oneness Massage and Physiotherapy,Saif Hossain,5,"Had one of the best RMT massages here. Their service is great, staffs are friendly and rates are very good. I had 45 minutes massage from Marina who is absolutely fantastic. She made sure the pressure was right and took care of areas needed more attention. She also gave me guidance and suggestions about taking care of my sore muscles. I would highly recommend this place. They also do direct billing to insurance.",1727750169,12 months ago,2021S05075350516.08,5350516.08
Mississauga,ChIJAytR501BK4gRX61wnLE5-II,Oneness Massage and Physiotherapy,Mike Finney,1,"This establishment is a joke. They refused to provide me a proper receipt for reimbursement to my insurance company. STAY AWAY!

Edit. Why don't you tell the public the truth! I booked acupuncture yes, and when I arrived at the clinic I asked you what would be good for my stiff neck. YOU suggested a combo massage/acupuncture. There is no reason you couldn't provide me with a receipt for massage as that is what was provided. In the end, my insurance covered acupuncture so jokes on you for your unprofessional conduct.",1741646715,6 months ago,2021S05075350516.08,5350516.08
Mississauga,ChIJbQty5MFGK4gRamLs3uBpo3E,"New ECO Physiotherapy | Physio, Chiro, Massage, Chiropodist, Naturopath",John-Mark Fenty,5,"Madeleine is great! She's super friendly and addresses sensitive issues with professionalism which really helps remove any anxiety about the issue! Madeleine is very knowledgable and is great at thinking of solutions related to lifestyle issues that may be impacting the problem, and she considers the situation from every angle. Highly recommend, it was an easy experience for a difficult problem!",1756244018,a month ago,2021S05075350520.08,5350520.08
Mississauga,ChIJbQty5MFGK4gRamLs3uBpo3E,"New ECO Physiotherapy | Physio, Chiro, Massage, Chiropodist, Naturopath",Pankaj Arora,5,"I recently started visiting this clinic after the new owners, Manoj and Pradaman, took over, and I couldn't be happier with my experience. They are extremely warm, cooperative, and always accommodating whenever I need physiotherapy or a massage. Diana’s physiotherapy sessions have been highly effective, and Kenneth’s massages are always refreshing—he is truly exceptional at what he does! I highly recommend their services to anyone in need of physiotherapy or massage therapy.",1742411814,6 months ago,2021S05075350520.08,5350520.08
